scenario_id,family,split,controller,trajectory_type,termination_reason,mission_success,safety_success,control_success,coverage_group,position_rmse_m,position_max_err_m,saturation_percentage,degradation_percentage,force_norm_clip_percentage,force_tilt_clip_percentage,success
circle_g03_P2_wind_east_s1074,circle,val,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.08536490358543714,0.49165768617600414,0.0,0.0,0.0,0.0,1.0
circle_g03_P2_wind_east_s1074,circle,val,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.08536490358543714,0.49165768617600414,0.0,0.0,0.0,0.0,1.0
circle_g03_P3_wind_ne_s1075,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.09141008398875884,0.46705227077176986,0.0,0.0,0.0,0.0,1.0
circle_g03_P3_wind_ne_s1075,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.09141008398875884,0.46705227077176986,0.0,0.0,0.0,0.0,1.0
circle_g03_P4_noise_low_s1076,circle,val,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.07626424098309155,0.48766282407518596,0.0,0.22172949002217296,0.0,0.0,1.0
circle_g03_P4_noise_low_s1076,circle,val,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.07626424098309155,0.48766282407518596,0.0,0.22172949002217296,0.0,0.0,1.0
circle_g03_P5_combined_s1077,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.16265674520866502,0.4633692615886193,0.0,0.8869179600886918,0.0,0.0,1.0
circle_g03_P5_combined_s1077,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.16265674520866502,0.4633692615886193,0.0,0.8869179600886918,0.0,0.0,1.0
circle_g04_P0_nominal_s1078,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.05238853587495298,0.3591994278902751,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g04_P0_nominal_s1078,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.05238853587495298,0.3591994278902751,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g04_P1_drag_high_s1079,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.05645466464280437,0.3616860642389355,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g04_P1_drag_high_s1079,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.05645466464280437,0.3616860642389355,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g04_P2_wind_east_s1080,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.06341971305681632,0.3583560414702288,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g04_P2_wind_east_s1080,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.06341971305681632,0.3583560414702288,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g04_P3_wind_ne_s1081,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.07227623230656795,0.33596350606849085,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g04_P3_wind_ne_s1081,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.07227623230656795,0.33596350606849085,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g04_P4_noise_low_s1082,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.05348305950740922,0.3674609065400174,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g04_P4_noise_low_s1082,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.05348305950740922,0.3674609065400174,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g04_P5_combined_s1083,circle,test,classic_pid_circle,circle,Time limit reached,True,True,True,comparable,0.14969864547742512,0.4690236109721616,0.0,1.5521064301552108,0.0,0.0,1.0
circle_g04_P5_combined_s1083,circle,test,classic_pid_representative,circle,Time limit reached,True,True,True,comparable,0.14969864547742512,0.4690236109721616,0.0,1.5521064301552108,0.0,0.0,1.0
circle_g05_P0_nominal_s1084,circle,val,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.06931676207856718,0.43070155916064334,0.0,0.0,0.0,0.0,1.0
circle_g05_P0_nominal_s1084,circle,val,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.06931676207856718,0.43070155916064334,0.0,0.0,0.0,0.0,1.0
circle_g05_P1_drag_high_s1085,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.08447659228916611,0.4356425154596248,0.0,0.0,0.0,0.0,1.0
circle_g05_P1_drag_high_s1085,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.08447659228916611,0.4356425154596248,0.0,0.0,0.0,0.0,1.0
circle_g05_P2_wind_east_s1086,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.07995338534278759,0.4333324113730589,0.0,0.0,0.0,0.0,1.0
circle_g05_P2_wind_east_s1086,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.07995338534278759,0.4333324113730589,0.0,0.0,0.0,0.0,1.0
circle_g05_P3_wind_ne_s1087,circle,val,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.08643202928922318,0.4085859184157129,0.0,0.0,0.0,0.0,1.0
circle_g05_P3_wind_ne_s1087,circle,val,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.08643202928922318,0.4085859184157129,0.0,0.0,0.0,0.0,1.0
circle_g05_P4_noise_low_s1088,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.06990901038502677,0.43076457076604246,0.0,0.0,0.0,0.0,1.0
