variant_tag,block,architecture,controller,split,scenario_id,family,mission_success,safety_success,position_rmse_m,saturation_percentage,degradation_percentage,force_norm_clip_percentage,force_tilt_clip_percentage,result_dir
h128,h128,mlp,neural_outer_force_mlp,test,hold_g03_P2_wind_east_s1049_outer_expert,hold,True,True,0.032401385165754144,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P2_wind_east_s1049_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,hold_g05_P5_combined_s1056_outer_expert,hold,True,True,0.11584374064179391,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g05_P5_combined_s1056_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,circle_g02_P0_nominal_s1066_outer_expert,circle,True,True,0.04059861560564517,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P0_nominal_s1066_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,circle_g02_P5_combined_s1071_outer_expert,circle,True,True,0.12540661502059164,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P5_combined_s1071_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,circle_g04_P5_combined_s1083_outer_expert,circle,True,True,0.12563992490071257,0.0,0.8869179600886918,0.0,0.0,data/outer_force_dataset/v1\results\circle_g04_P5_combined_s1083_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,circle_g06_P4_noise_low_s1094_outer_expert,circle,True,True,0.027117978202610117,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g06_P4_noise_low_s1094_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,circle_g07_P2_wind_east_s1098_outer_expert,circle,True,True,0.11047264305335691,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P2_wind_east_s1098_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,circle_g07_P3_wind_ne_s1099_outer_expert,circle,True,True,0.1145673204450168,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P3_wind_ne_s1099_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,circle_g08_P3_wind_ne_s1105_outer_expert,circle,True,True,0.09074984990389966,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g08_P3_wind_ne_s1105_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,lissajous_g04_P0_nominal_s1126_outer_expert,lissajous,True,True,0.07228655681040728,0.0,0.0,0.0,0.6663705019991115,data/outer_force_dataset/v1\results\lissajous_g04_P0_nominal_s1126_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,lissajous_g04_P1_drag_high_s1127_outer_expert,lissajous,True,True,0.07171334854951009,0.0,0.0,0.0,0.6663705019991115,data/outer_force_dataset/v1\results\lissajous_g04_P1_drag_high_s1127_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,lissajous_g05_P0_nominal_s1132_outer_expert,lissajous,True,True,0.06146119083552536,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P0_nominal_s1132_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,lissajous_g05_P3_wind_ne_s1135_outer_expert,lissajous,True,True,0.0658576551845297,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P3_wind_ne_s1135_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,lissajous_g06_P2_wind_east_s1140_outer_expert,lissajous,True,True,0.024339602717583914,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g06_P2_wind_east_s1140_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,lissajous_g07_P0_nominal_s1144_outer_expert,lissajous,True,True,0.04569439185622709,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P0_nominal_s1144_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,lissajous_g07_P5_combined_s1149_outer_expert,lissajous,True,True,0.08114609109282052,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P5_combined_s1149_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,waypoint_g01_P1_drag_high_s1157_outer_expert,waypoint,True,True,0.04958800060213017,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P1_drag_high_s1157_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,waypoint_g01_P3_wind_ne_s1159_outer_expert,waypoint,True,True,0.07122211622738861,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P3_wind_ne_s1159_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,waypoint_g02_P3_wind_ne_s1165_outer_expert,waypoint,True,True,0.08787536356507367,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g02_P3_wind_ne_s1165_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,waypoint_g03_P0_nominal_s1168_outer_expert,waypoint,True,True,0.06157385603160453,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P0_nominal_s1168_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,waypoint_g03_P5_combined_s1173_outer_expert,waypoint,True,True,0.11651890922100525,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P5_combined_s1173_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,test,waypoint_g04_P0_nominal_s1174_outer_expert,waypoint,True,True,0.06841158713279387,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g04_P0_nominal_s1174_outer_expert_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,ood,lemniscate_3d_heavy_wind,lemniscate,True,True,0.07712352635963685,0.0,2.564102564102564,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_3d_heavy_wind_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,ood,lemniscate_fast_center_yaw,lemniscate,True,True,0.10728281569572191,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_fast_center_yaw_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,ood,lemniscate_combined_extreme,lemniscate,True,True,0.16410957082979982,0.0,25.64102564102564,0.0,0.8566533409480297,data/neural_ood/battery_v1\results\lemniscate_combined_extreme_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,ood,lissajous_3d_speedy,lissajous,True,True,0.12506796766326253,0.0,0.0,0.0,3.083952027412907,data/neural_ood/battery_v1\results\lissajous_3d_speedy_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,ood,lissajous_extreme_noise,lissajous,True,True,0.07625264365407247,0.0,9.686609686609685,0.0,0.34266133637921187,data/neural_ood/battery_v1\results\lissajous_extreme_noise_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,ood,composite_circle_to_lemniscate,composite,True,True,1.6638600215871904,0.0,12.790697674418606,6.864456079115765,13.903432228039557,data/neural_ood/battery_v1\results\composite_circle_to_lemniscate_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,ood,composite_aggressive_transitions,composite,True,True,0.21017388333457965,0.0,3.4482758620689653,0.0,0.0,data/neural_ood/battery_v1\results\composite_aggressive_transitions_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,ood,helix_ascending_fast,waypoint,False,True,0.09115095897458961,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_ascending_fast_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,ood,helix_descending_noise_wind,waypoint,False,True,0.1194080959317948,0.0,0.2849002849002849,0.0,0.0,data/neural_ood/battery_v1\results\helix_descending_noise_wind_neural_mlp_h128
h128,h128,mlp,neural_outer_force_mlp,ood,helix_tight_aggressive,waypoint,False,True,0.28225018312544187,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_tight_aggressive_neural_mlp_h128
h128,h128,gru,neural_outer_force_gru,test,hold_g03_P0_nominal_s1048_outer_expert,hold,True,True,0.0004782924222183109,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P0_nominal_s1048_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,hold_g03_P2_wind_east_s1049_outer_expert,hold,True,True,0.03193992559459372,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P2_wind_east_s1049_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,hold_g05_P5_combined_s1056_outer_expert,hold,True,True,0.11461402848731135,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g05_P5_combined_s1056_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,circle_g02_P0_nominal_s1066_outer_expert,circle,True,True,0.04052026694823504,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P0_nominal_s1066_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,circle_g02_P5_combined_s1071_outer_expert,circle,True,True,0.12453270944459809,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P5_combined_s1071_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,circle_g04_P5_combined_s1083_outer_expert,circle,True,True,0.12623794836657187,0.0,1.1086474501108647,0.0,0.0,data/outer_force_dataset/v1\results\circle_g04_P5_combined_s1083_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,circle_g06_P4_noise_low_s1094_outer_expert,circle,True,True,0.028155878252846395,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g06_P4_noise_low_s1094_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,circle_g07_P2_wind_east_s1098_outer_expert,circle,True,True,0.12809480369045487,0.0,0.4434589800443459,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P2_wind_east_s1098_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,circle_g07_P3_wind_ne_s1099_outer_expert,circle,True,True,0.1285306614847725,0.0,0.4434589800443459,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P3_wind_ne_s1099_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,circle_g08_P3_wind_ne_s1105_outer_expert,circle,True,True,0.09389065645186312,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g08_P3_wind_ne_s1105_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,lissajous_g04_P0_nominal_s1126_outer_expert,lissajous,True,True,0.1485712156408534,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P0_nominal_s1126_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,lissajous_g04_P1_drag_high_s1127_outer_expert,lissajous,True,True,0.15313356119851027,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P1_drag_high_s1127_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,lissajous_g05_P0_nominal_s1132_outer_expert,lissajous,True,True,0.09848874410710617,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P0_nominal_s1132_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,lissajous_g05_P3_wind_ne_s1135_outer_expert,lissajous,True,True,0.09625473719719747,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P3_wind_ne_s1135_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,lissajous_g06_P2_wind_east_s1140_outer_expert,lissajous,True,True,0.025773536052375437,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g06_P2_wind_east_s1140_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,lissajous_g07_P0_nominal_s1144_outer_expert,lissajous,True,True,0.06995498078423888,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P0_nominal_s1144_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,lissajous_g07_P5_combined_s1149_outer_expert,lissajous,True,True,0.08779663690231294,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P5_combined_s1149_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,waypoint_g01_P1_drag_high_s1157_outer_expert,waypoint,True,True,0.04982434896158576,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P1_drag_high_s1157_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,waypoint_g01_P3_wind_ne_s1159_outer_expert,waypoint,True,True,0.07054076924107093,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P3_wind_ne_s1159_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,waypoint_g02_P3_wind_ne_s1165_outer_expert,waypoint,True,True,0.08954326632737461,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g02_P3_wind_ne_s1165_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,waypoint_g03_P0_nominal_s1168_outer_expert,waypoint,True,True,0.06492266163220291,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P0_nominal_s1168_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,waypoint_g03_P5_combined_s1173_outer_expert,waypoint,True,True,0.11498503797883451,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P5_combined_s1173_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,test,waypoint_g04_P0_nominal_s1174_outer_expert,waypoint,True,True,0.07376513918273762,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g04_P0_nominal_s1174_outer_expert_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,ood,lemniscate_3d_heavy_wind,lemniscate,True,True,0.12877268870136577,0.0,2.2792022792022792,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_3d_heavy_wind_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,ood,lemniscate_fast_center_yaw,lemniscate,True,True,0.14292671751941705,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_fast_center_yaw_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,ood,lemniscate_combined_extreme,lemniscate,False,False,0.39910778152598203,0.0,36.160714285714285,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_combined_extreme_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,ood,lissajous_3d_speedy,lissajous,True,True,0.22193020129715832,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lissajous_3d_speedy_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,ood,lissajous_extreme_noise,lissajous,True,True,0.10207618669955652,0.0,7.122507122507122,0.0,0.0,data/neural_ood/battery_v1\results\lissajous_extreme_noise_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,ood,composite_circle_to_lemniscate,composite,True,True,0.4170916810205884,0.0,5.813953488372093,0.0,0.0,data/neural_ood/battery_v1\results\composite_circle_to_lemniscate_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,ood,composite_aggressive_transitions,composite,True,True,0.21091973468617503,0.0,3.1088082901554404,0.0,0.0,data/neural_ood/battery_v1\results\composite_aggressive_transitions_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,ood,helix_ascending_fast,waypoint,False,True,0.08499916508163238,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_ascending_fast_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,ood,helix_descending_noise_wind,waypoint,False,True,0.11187514628390585,0.0,0.5698005698005698,0.0,0.0,data/neural_ood/battery_v1\results\helix_descending_noise_wind_neural_gru_h128
h128,h128,gru,neural_outer_force_gru,ood,helix_tight_aggressive,waypoint,False,True,0.29420485746403524,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_tight_aggressive_neural_gru_h128
h128,h128,lstm,neural_outer_force_lstm,test,hold_g03_P0_nominal_s1048_outer_expert,hold,True,True,0.0010505514419377057,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P0_nominal_s1048_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,hold_g03_P2_wind_east_s1049_outer_expert,hold,True,True,0.032100632574761284,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P2_wind_east_s1049_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,hold_g05_P5_combined_s1056_outer_expert,hold,True,True,0.11370449721220782,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g05_P5_combined_s1056_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,circle_g02_P0_nominal_s1066_outer_expert,circle,True,True,0.040997699019552934,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P0_nominal_s1066_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,circle_g02_P5_combined_s1071_outer_expert,circle,True,True,0.12393235662091782,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P5_combined_s1071_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,circle_g04_P5_combined_s1083_outer_expert,circle,True,True,0.12612436857145623,0.0,0.8869179600886918,0.0,0.0,data/outer_force_dataset/v1\results\circle_g04_P5_combined_s1083_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,circle_g06_P4_noise_low_s1094_outer_expert,circle,True,True,0.028170214903992057,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g06_P4_noise_low_s1094_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,circle_g07_P2_wind_east_s1098_outer_expert,circle,True,True,0.12900393080779554,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P2_wind_east_s1098_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,circle_g07_P3_wind_ne_s1099_outer_expert,circle,True,True,0.1285760746381334,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P3_wind_ne_s1099_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,circle_g08_P3_wind_ne_s1105_outer_expert,circle,True,True,0.0943418706222559,0.0,0.4434589800443459,0.0,0.0,data/outer_force_dataset/v1\results\circle_g08_P3_wind_ne_s1105_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,lissajous_g04_P0_nominal_s1126_outer_expert,lissajous,True,True,0.1270618296849245,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P0_nominal_s1126_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,lissajous_g04_P1_drag_high_s1127_outer_expert,lissajous,True,True,0.12833264017832954,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P1_drag_high_s1127_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,lissajous_g05_P0_nominal_s1132_outer_expert,lissajous,True,True,0.09340133455698442,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P0_nominal_s1132_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,lissajous_g05_P3_wind_ne_s1135_outer_expert,lissajous,True,True,0.09384322977836158,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P3_wind_ne_s1135_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,lissajous_g06_P2_wind_east_s1140_outer_expert,lissajous,True,True,0.026580339788987464,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g06_P2_wind_east_s1140_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,lissajous_g07_P0_nominal_s1144_outer_expert,lissajous,True,True,0.06495252202621357,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P0_nominal_s1144_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,lissajous_g07_P5_combined_s1149_outer_expert,lissajous,True,True,0.08996443729815,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P5_combined_s1149_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,waypoint_g01_P1_drag_high_s1157_outer_expert,waypoint,True,True,0.04945560526737983,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P1_drag_high_s1157_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,waypoint_g01_P3_wind_ne_s1159_outer_expert,waypoint,True,True,0.0687314862834167,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P3_wind_ne_s1159_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,waypoint_g02_P3_wind_ne_s1165_outer_expert,waypoint,True,True,0.08657634985220442,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g02_P3_wind_ne_s1165_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,waypoint_g03_P0_nominal_s1168_outer_expert,waypoint,True,True,0.06336551542510373,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P0_nominal_s1168_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,waypoint_g03_P5_combined_s1173_outer_expert,waypoint,True,True,0.11008897518098303,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P5_combined_s1173_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,test,waypoint_g04_P0_nominal_s1174_outer_expert,waypoint,True,True,0.07238363766701728,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g04_P0_nominal_s1174_outer_expert_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,ood,lemniscate_3d_heavy_wind,lemniscate,True,True,0.09978506690078494,0.0,2.2792022792022792,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_3d_heavy_wind_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,ood,lemniscate_fast_center_yaw,lemniscate,True,True,0.11523256371796732,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_fast_center_yaw_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,ood,lemniscate_combined_extreme,lemniscate,True,True,0.20247525986587644,0.0,10.826210826210826,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_combined_extreme_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,ood,lissajous_3d_speedy,lissajous,True,True,0.21248774971683035,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lissajous_3d_speedy_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,ood,lissajous_extreme_noise,lissajous,True,True,0.0997612231340757,0.0,5.698005698005698,0.0,0.0,data/neural_ood/battery_v1\results\lissajous_extreme_noise_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,ood,composite_circle_to_lemniscate,composite,True,True,0.37049411095814294,0.0,5.813953488372093,0.0,0.0,data/neural_ood/battery_v1\results\composite_circle_to_lemniscate_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,ood,composite_aggressive_transitions,composite,True,True,0.20735189556825728,0.0,2.5906735751295336,0.0,0.0,data/neural_ood/battery_v1\results\composite_aggressive_transitions_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,ood,helix_ascending_fast,waypoint,False,True,0.08996088728447961,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_ascending_fast_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,ood,helix_descending_noise_wind,waypoint,False,True,0.11123737724694788,0.0,0.2849002849002849,0.0,0.0,data/neural_ood/battery_v1\results\helix_descending_noise_wind_neural_lstm_h128
h128,h128,lstm,neural_outer_force_lstm,ood,helix_tight_aggressive,waypoint,False,True,0.30239216241156464,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_tight_aggressive_neural_lstm_h128
L10,L10,gru,neural_outer_force_gru,test,hold_g03_P0_nominal_s1048_outer_expert,hold,True,True,0.0005494454432606311,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P0_nominal_s1048_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,hold_g03_P2_wind_east_s1049_outer_expert,hold,True,True,0.030630264563075858,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P2_wind_east_s1049_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,hold_g05_P5_combined_s1056_outer_expert,hold,True,True,0.11318861364741918,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g05_P5_combined_s1056_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,circle_g02_P0_nominal_s1066_outer_expert,circle,True,True,0.03938718062379536,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P0_nominal_s1066_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,circle_g02_P5_combined_s1071_outer_expert,circle,True,True,0.12304308426463967,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P5_combined_s1071_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,circle_g04_P5_combined_s1083_outer_expert,circle,True,True,0.1250855494803405,0.0,0.8869179600886918,0.0,0.0,data/outer_force_dataset/v1\results\circle_g04_P5_combined_s1083_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,circle_g06_P4_noise_low_s1094_outer_expert,circle,True,True,0.027296712100536143,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g06_P4_noise_low_s1094_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,circle_g07_P2_wind_east_s1098_outer_expert,circle,True,True,0.13567895896648974,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P2_wind_east_s1098_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,circle_g07_P3_wind_ne_s1099_outer_expert,circle,True,True,0.13321465238332295,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P3_wind_ne_s1099_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,circle_g08_P3_wind_ne_s1105_outer_expert,circle,True,True,0.09181982980231841,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g08_P3_wind_ne_s1105_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,lissajous_g04_P0_nominal_s1126_outer_expert,lissajous,True,True,0.13361541750261932,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P0_nominal_s1126_outer_expert_neural_gru_L10
